Date;Quarter;Qtr;Year;Customer ID;"Total_amount";"Profit Percentage(%)";Profit (INR);Cost Price
7/25/2019;2019 - Q3;3;2019;B07FWWSSY;152.78;18;15.4404;70.3396
7/25/2019;2019 - Q3;3;2019;B07FWXWWQ;448;18;68.58;312.42
7/25/2019;2019 - Q3;3;2019;B07FWWAXV;155;18;15.84;72.16
7/25/2019;2019 - Q3;3;2019;B07FWWUXR;1324.08;18;226.8;1033.2
7/25/2019;2019 - Q3;3;2019;B07FWVYVQ;1477.92;18;256.5;1168.5
7/25/2019;2019 - Q3;3;2019;B07FWWUWU;130.5;18;17.46;79.54
7/25/2019;2019 - Q3;3;2019;B07FWWTVZ;188.5;18;27.9;127.1
7/25/2019;2019 - Q3;3;2019;B07FWWTQQ;1817;13;221;1479
7/25/2019;2019 - Q3;3;2019;B07FWVYRX;352;18;51.3;233.7
7/26/2019;2019 - Q3;3;2019;B07FWWSZY;417;17;59.5;290.5
7/26/2019;2019 - Q3;3;2019;B07FWVYQZ;274;18;37.26;169.74
7/26/2019;2019 - Q3;3;2019;B07FWVWRT;265;18;35.64;162.36
7/26/2019;2019 - Q3;3;2019;B07FWYUYT;222;18;27.9;127.1
7/26/2019;2019 - Q3;3;2019;B07FWYXXR;164;18;17.46;79.54
7/26/2019;2019 - Q3;3;2019;B07FWXXUY;164;18;17.46;79.54
7/26/2019;2019 - Q3;3;2019;B07FWVVZV;265;18;35.64;162.36
7/26/2019;2019 - Q3;3;2019;B07FWYYXT;222;18;27.9;127.1
7/26/2019;2019 - Q3;3;2019;B07FWYVSW;287;18;39.6;180.4
7/26/2019;2019 - Q3;3;2019;B07FWVXQW;216;18;26.82;122.18
7/26/2019;2019 - Q3;3;2019;B07FWVWRV;178;18;19.98;91.02
7/26/2019;2019 - Q3;3;2019;B07FWWZXY;1115;17;169.66;828.34
7/26/2019;2019 - Q3;3;2019;B07FWXBRY;178;18;19.98;91.02
7/27/2019;2019 - Q3;3;2019;B07FWVVYW;1115;17;169.66;828.34
7/27/2019;2019 - Q3;3;2019;B07FWYAWR;216;18;26.82;122.18
7/27/2019;2019 - Q3;3;2019;B07FWYWYW;216;18;26.82;122.18
7/27/2019;2019 - Q3;3;2019;B07FWVVYZ;1115;17;169.66;828.34
7/27/2019;2019 - Q3;3;2019;B07FWVWUQ;1115;17;169.66;828.34
7/27/2019;2019 - Q3;3;2019;B07FWWWVZ;1115;17;169.66;828.34
7/27/2019;2019 - Q3;3;2019;B07FWVVZT;661;18;106.92;487.08
7/27/2019;2019 - Q3;3;2019;B07FWYYYT;216;18;26.82;122.18
7/27/2019;2019 - Q3;3;2019;B07FWVYVX;514;18;80.46;366.54
7/27/2019;2019 - Q3;3;2019;B07FWWTXS;209.45;18;25.641;116.809
7/27/2019;2019 - Q3;3;2019;B07FWYTRS;514;18;80.46;366.54
7/27/2019;2019 - Q3;3;2019;B07FWYWQR;265;18;35.64;162.36
7/27/2019;2019 - Q3;3;2019;B07FWVWZU;209.45;18;25.641;116.809
7/27/2019;2019 - Q3;3;2019;B07FWYZWU;205;18;24.84;113.16
7/27/2019;2019 - Q3;3;2019;B07FWWBWS;803;18;132.48;603.52
7/27/2019;2019 - Q3;3;2019;B07FWWTZZ;173.43;18;24.84;113.16
7/27/2019;2019 - Q3;3;2019;B07FWYAXU;174.02;18;25.641;116.809
7/27/2019;2019 - Q3;3;2019;B07FWVWTU;352;18;51.3;233.7
7/27/2019;2019 - Q3;3;2019;B07FWWZZR;209.45;18;25.641;116.809
7/27/2019;2019 - Q3;3;2019;B07FWWWRV;265;18;35.64;162.36
7/27/2019;2019 - Q3;3;2019;B07FWXUXR;265;18;35.64;162.36
7/27/2019;2019 - Q3;3;2019;B07FWWYTS;352;18;51.3;233.7
7/27/2019;2019 - Q3;3;2019;B07FWYAVV;224;18;28.26;128.74
7/27/2019;2019 - Q3;3;2019;B07FWWZVZ;252;18;33.3;151.7
7/27/2019;2019 - Q3;3;2019;B07FWVUTQ;265;18;35.64;162.36
7/27/2019;2019 - Q3;3;2019;B07FWVUVZ;205;18;24.84;113.16
7/28/2019;2019 - Q3;3;2019;B07FWXSWZ;282.5;13;32.37;216.63
7/28/2019;2019 - Q3;3;2019;B07FWVWZX;282.5;13;32.37;216.63
7/28/2019;2019 - Q3;3;2019;B07FWYYXX;164;18;17.46;79.54
7/28/2019;2019 - Q3;3;2019;B07FWXSQZ;265;18;35.64;162.36
7/28/2019;2019 - Q3;3;2019;B07FWWYVR;316;13;32.37;216.63
7/28/2019;2019 - Q3;3;2019;B07FWWYWY;316;13;32.37;216.63
7/28/2019;2019 - Q3;3;2019;B07FWYZUU;222;18;27.9;127.1
7/28/2019;2019 - Q3;3;2019;B07FWWXXS;1115;17;169.66;828.34
7/28/2019;2019 - Q3;3;2019;B07FWVVWQ;1115;17;169.66;828.34
7/28/2019;2019 - Q3;3;2019;B07FWVUQT;1115;17;169.66;828.34
7/28/2019;2019 - Q3;3;2019;B07FWYBXT;205;18;24.84;113.16
7/28/2019;2019 - Q3;3;2019;B07FWYVRS;1115;17;169.66;828.34
7/28/2019;2019 - Q3;3;2019;B07FWVYQQ;205;18;24.84;113.16
7/28/2019;2019 - Q3;3;2019;B07FWYURV;1115;17;169.66;828.34
7/28/2019;2019 - Q3;3;2019;B07FWVBZZ;247;18;32.4;147.6
7/28/2019;2019 - Q3;3;2019;B07FWVURT;1115;17;169.66;828.34
7/28/2019;2019 - Q3;3;2019;B07FWVWVR;205;18;24.84;113.16
7/28/2019;2019 - Q3;3;2019;B07FWXAWZ;1115;17;169.66;828.34
7/28/2019;2019 - Q3;3;2019;B07FWVWZV;451.76;17;67.15;327.85
7/28/2019;2019 - Q3;3;2019;B07FWYATU;380.24;17;54.4;265.6
7/28/2019;2019 - Q3;3;2019;B07FWXTUX;1115;17;169.66;828.34
7/29/2019;2019 - Q3;3;2019;B07FWVXUZ;1115;17;169.66;828.34
7/29/2019;2019 - Q3;3;2019;B07FWVZYV;242;18;31.5;143.5
7/29/2019;2019 - Q3;3;2019;B07FWYXXX;1115;17;169.66;828.34
7/29/2019;2019 - Q3;3;2019;B07FWYSTZ;242;18;31.5;143.5
7/29/2019;2019 - Q3;3;2019;B07FWWBTW;242;18;31.5;143.5
7/29/2019;2019 - Q3;3;2019;B07FWXTWW;242;18;31.5;143.5
7/29/2019;2019 - Q3;3;2019;B07FWWSVY;289;18;39.96;182.04
7/29/2019;2019 - Q3;3;2019;B07FWXXRT;242;18;31.5;143.5
7/29/2019;2019 - Q3;3;2019;B07FWXSXY;242;18;31.5;143.5
7/29/2019;2019 - Q3;3;2019;B07FWYVTR;155;18;15.84;72.16
7/29/2019;2019 - Q3;3;2019;B07FWWUVT;205;18;24.84;113.16
7/29/2019;2019 - Q3;3;2019;B07FWXZQZ;242;18;31.5;143.5
7/29/2019;2019 - Q3;3;2019;B07FWWUXU;242;18;31.5;143.5
7/29/2019;2019 - Q3;3;2019;B07FWVWSY;164;18;17.46;79.54
7/29/2019;2019 - Q3;3;2019;B07FWVBYV;178;18;19.98;91.02
7/29/2019;2019 - Q3;3;2019;B07FWXTRX;205;18;24.84;113.16
7/29/2019;2019 - Q3;3;2019;B07FWVURV;352;18;51.3;233.7
7/29/2019;2019 - Q3;3;2019;B07FWXBZR;224;18;28.26;128.74
7/29/2019;2019 - Q3;3;2019;B07FWVZSZ;242;18;31.5;143.5
7/29/2019;2019 - Q3;3;2019;B07FWXASS;352;18;51.3;233.7
7/30/2019;2019 - Q3;3;2019;B07FWYYRV;178;18;19.98;91.02
7/30/2019;2019 - Q3;3;2019;B07FWXYWT;315;18;44.64;203.36
7/30/2019;2019 - Q3;3;2019;B07FWXWYS;205;18;24.84;113.16
7/30/2019;2019 - Q3;3;2019;B07FWYZTV;222;18;27.9;127.1
7/30/2019;2019 - Q3;3;2019;B07FWYVXQ;152.78;18;15.4404;70.3396
7/30/2019;2019 - Q3;3;2019;B07FWVVVU;222;18;27.9;127.1
7/30/2019;2019 - Q3;3;2019;B07FWYUZS;292;18;40.5;184.5
7/30/2019;2019 - Q3;3;2019;B07FWWTRS;1115;17;169.66;828.34
7/30/2019;2019 - Q3;3;2019;B07FWXWUY;178;18;19.98;91.02
7/30/2019;2019 - Q3;3;2019;B07FWWXWT;247;18;32.4;147.6
7/31/2019;2019 - Q3;3;2019;B07FWWVTW;155;18;15.84;72.16
7/31/2019;2019 - Q3;3;2019;B07FWYUZX;287;18;39.6;180.4
7/31/2019;2019 - Q3;3;2019;B07FWXBRX;222;18;27.9;127.1
7/31/2019;2019 - Q3;3;2019;B07FWVZZR;352;18;51.3;233.7
7/31/2019;2019 - Q3;3;2019;B07FWWUQY;152.78;18;15.4404;70.3396
7/31/2019;2019 - Q3;3;2019;B07FWVXRW;222;18;27.9;127.1
7/31/2019;2019 - Q3;3;2019;B07FWWUQR;222;18;27.9;127.1
7/31/2019;2019 - Q3;3;2019;B07FWWZTQ;462;17;67.15;327.85
7/31/2019;2019 - Q3;3;2019;B07FWYSRX;152.78;18;15.4404;70.3396
7/31/2019;2019 - Q3;3;2019;B07FWYUQQ;247;18;32.4;147.6
7/31/2019;2019 - Q3;3;2019;B07FWWAXQ;462;17;67.15;327.85
7/31/2019;2019 - Q3;3;2019;B07FWVYTZ;222;18;27.9;127.1
8/1/2019;2019 - Q3;3;2019;B07FWWSZZ;417;18;63;287
8/1/2019;2019 - Q3;3;2019;B07FWXZTZ;259;18;34.56;157.44
8/1/2019;2019 - Q3;3;2019;B07FWYTTR;259;18;34.56;157.44
8/1/2019;2019 - Q3;3;2019;B07FWYWXU;259;18;34.56;157.44
8/1/2019;2019 - Q3;3;2019;B07FWVZVY;222;18;27.9;127.1
8/1/2019;2019 - Q3;3;2019;B07FWYTWQ;222;18;27.9;127.1
8/2/2019;2019 - Q3;3;2019;B07FWVUVS;224;18;28.26;128.74
8/2/2019;2019 - Q3;3;2019;B07FWVWXZ;287;18;39.6;180.4
8/2/2019;2019 - Q3;3;2019;B07FWVXYU;242;18;31.5;143.5
8/2/2019;2019 - Q3;3;2019;B07FWVXSW;164;18;17.46;79.54
8/2/2019;2019 - Q3;3;2019;B07FWVWYY;377;18;55.8;254.2
8/2/2019;2019 - Q3;3;2019;B07FWVVUZ;352;18;51.3;233.7
8/2/2019;2019 - Q3;3;2019;B07FWVVRW;164;18;17.46;79.54
8/2/2019;2019 - Q3;3;2019;B07FWVUWQ;265;18;35.64;162.36
8/2/2019;2019 - Q3;3;2019;B07FWWVWZ;352;18;51.3;233.7
8/3/2019;2019 - Q3;3;2019;B07FWVVRZ;415;18;62.64;285.36
8/3/2019;2019 - Q3;3;2019;B07FWVWZX;224;18;28.26;128.74
8/3/2019;2019 - Q3;3;2019;B07FWVXUZ;265;18;35.64;162.36
8/3/2019;2019 - Q3;3;2019;B07FWXSXS;216;18;26.82;122.18
8/3/2019;2019 - Q3;3;2019;B07FWWWWR;352;18;51.3;233.7
8/3/2019;2019 - Q3;3;2019;B07FWVWYX;402;17;56.95;278.05
8/3/2019;2019 - Q3;3;2019;B07FWVVZV;352;18;51.3;233.7
8/3/2019;2019 - Q3;3;2019;B07FWXYYY;352;18;51.3;233.7
8/3/2019;2019 - Q3;3;2019;B07FWVUVQ;216;18;26.82;122.18
8/3/2019;2019 - Q3;3;2019;B07FWYVZS;1016;13;116.87;782.13
8/3/2019;2019 - Q3;3;2019;B07FWXUXS;352;18;51.3;233.7
8/3/2019;2019 - Q3;3;2019;B07FWVVZR;152.78;18;15.4404;70.3396
8/3/2019;2019 - Q3;3;2019;B07FWWSZS;1016;13;116.87;782.13
8/3/2019;2019 - Q3;3;2019;B07FWVWQS;216;18;26.82;122.18
8/3/2019;2019 - Q3;3;2019;B07FWVXSQ;224;18;28.26;128.74
8/3/2019;2019 - Q3;3;2019;B07FWVBVX;216;18;26.82;122.18
8/3/2019;2019 - Q3;3;2019;B07FWYAZT;216;18;26.82;122.18
8/3/2019;2019 - Q3;3;2019;B07FWVWRW;178;18;19.98;91.02
8/3/2019;2019 - Q3;3;2019;B07FWVVUS;178;18;19.98;91.02
8/3/2019;2019 - Q3;3;2019;B07FWYUUY;224;18;28.26;128.74
8/3/2019;2019 - Q3;3;2019;B07FWVWUS;152.78;18;15.4404;70.3396
8/3/2019;2019 - Q3;3;2019;B07FWXVUY;287;18;39.6;180.4
8/4/2019;2019 - Q3;3;2019;B07FWWXQW;152.78;18;15.4404;70.3396
8/4/2019;2019 - Q3;3;2019;B07FWWYYX;222;18;27.9;127.1
8/4/2019;2019 - Q3;3;2019;B07FWWYRQ;462;17;67.15;327.85
8/4/2019;2019 - Q3;3;2019;B07FWVUSS;178;18;19.98;91.02
8/4/2019;2019 - Q3;3;2019;B07FWVUUT;1227;17;188.7;921.3
8/4/2019;2019 - Q3;3;2019;B07FWVXUY;216;18;26.82;122.18
8/4/2019;2019 - Q3;3;2019;B07FWVXYS;216;18;26.82;122.18
8/4/2019;2019 - Q3;3;2019;B07FWWBVQ;164;18;17.46;79.54
8/4/2019;2019 - Q3;3;2019;B07FWVXVW;222;18;27.9;127.1
8/4/2019;2019 - Q3;3;2019;B07FWWTZV;155;18;15.84;72.16
8/4/2019;2019 - Q3;3;2019;B07FWWUST;1115;17;169.66;828.34
8/4/2019;2019 - Q3;3;2019;B07FWVUUX;152.78;18;15.4404;70.3396
8/4/2019;2019 - Q3;3;2019;B07FWXXQT;265;18;35.64;162.36
8/4/2019;2019 - Q3;3;2019;B07FWWUZT;1016;13;116.87;782.13
8/4/2019;2019 - Q3;3;2019;B07FWXVUW;152.78;18;15.4404;70.3396
8/4/2019;2019 - Q3;3;2019;B07FWXYYV;178;18;19.98;91.02
8/4/2019;2019 - Q3;3;2019;B07FWVWUS;307;18;43.2;196.8
8/4/2019;2019 - Q3;3;2019;B07FWVVVQ;352;18;51.3;233.7
8/5/2019;2019 - Q3;3;2019;B07FWVUUQ;352;18;51.3;233.7
8/5/2019;2019 - Q3;3;2019;B07FWWWSU;247;18;32.4;147.6
8/5/2019;2019 - Q3;3;2019;B07FWYVSY;224;18;28.26;128.74
8/5/2019;2019 - Q3;3;2019;B07FWVVQY;410.12;18;61.7616;281.3584
8/5/2019;2019 - Q3;3;2019;B07FWVZVT;178;18;19.98;91.02
8/5/2019;2019 - Q3;3;2019;B07FWVXYU;487;13;54.6;365.4
8/5/2019;2019 - Q3;3;2019;B07FWVUUU;1857;13;232.7;1557.3
8/5/2019;2019 - Q3;3;2019;B07FWVYZX;487;13;54.6;365.4
8/5/2019;2019 - Q3;3;2019;B07FWVWZU;1857;13;232.7;1557.3
8/5/2019;2019 - Q3;3;2019;B07FWWUTR;178;18;19.98;91.02
8/5/2019;2019 - Q3;3;2019;B07FWWYVT;178;18;19.98;91.02
8/5/2019;2019 - Q3;3;2019;B07FWYWVS;415;18;62.64;285.36
8/6/2019;2019 - Q3;3;2019;B07FWVYQZ;259;18;34.56;157.44
8/6/2019;2019 - Q3;3;2019;B07FWVVUU;319.78;18;51.3;233.7
8/6/2019;2019 - Q3;3;2019;B07FWWSRR;212.22;18;32.4;147.6
8/6/2019;2019 - Q3;3;2019;B07FWYUTS;224;18;28.26;128.74
8/6/2019;2019 - Q3;3;2019;B07FWYVSV;265;18;35.64;162.36
8/6/2019;2019 - Q3;3;2019;B07FWWATQ;216;18;26.82;122.18
8/6/2019;2019 - Q3;3;2019;B07FWVVXY;287;18;39.6;180.4
8/6/2019;2019 - Q3;3;2019;B07FWVWVU;216;18;26.82;122.18
8/6/2019;2019 - Q3;3;2019;B07FWVZQX;216;18;26.82;122.18
8/6/2019;2019 - Q3;3;2019;B07FWVYSS;224;18;28.26;128.74
8/7/2019;2019 - Q3;3;2019;B07FWVAZU;216;18;26.82;122.18
8/7/2019;2019 - Q3;3;2019;B07FWVXXZ;216;18;26.82;122.18
8/7/2019;2019 - Q3;3;2019;B07FWVUTV;216;18;26.82;122.18
8/7/2019;2019 - Q3;3;2019;B07FWXXQY;227;13;20.8;139.2
8/7/2019;2019 - Q3;3;2019;B07FWVZTT;448;18;68.58;312.42
8/7/2019;2019 - Q3;3;2019;B07FWWVSX;727;18;109.8;500.2
8/7/2019;2019 - Q3;3;2019;B07FWWBXY;287;18;39.6;180.4
8/7/2019;2019 - Q3;3;2019;B07FWYXVU;1227;18;199.8;910.2
8/7/2019;2019 - Q3;3;2019;B07FWVUWS;265;18;35.64;162.36
8/7/2019;2019 - Q3;3;2019;B07FWWTTT;487;18;75.6;344.4
8/7/2019;2019 - Q3;3;2019;B07FWWBQT;487;18;75.6;344.4
8/7/2019;2019 - Q3;3;2019;B07FWVWXV;487;18;75.6;344.4
8/7/2019;2019 - Q3;3;2019;B07FWVXSR;448;18;68.58;312.42
8/8/2019;2019 - Q3;3;2019;B07FWVATT;216;18;26.82;122.18
8/8/2019;2019 - Q3;3;2019;B07FWVXRZ;487;18;75.6;344.4
8/8/2019;2019 - Q3;3;2019;B07FWXTSS;216;18;26.82;122.18
8/8/2019;2019 - Q3;3;2019;B07FWWTSQ;487;18;75.6;344.4
8/8/2019;2019 - Q3;3;2019;B07FWWBXT;227;13;20.8;139.2
8/8/2019;2019 - Q3;3;2019;B07FWVXSS;448;18;68.58;312.42
8/8/2019;2019 - Q3;3;2019;B07FWVVTS;448;18;68.58;312.42
8/8/2019;2019 - Q3;3;2019;B07FWXWTQ;1016;13;116.87;782.13
8/8/2019;2019 - Q3;3;2019;B07FWVVSQ;1377;13;163.8;1096.2
8/8/2019;2019 - Q3;3;2019;B07FWVXWS;448;18;68.58;312.42
8/8/2019;2019 - Q3;3;2019;B07FWVXZQ;487;18;75.6;344.4
8/8/2019;2019 - Q3;3;2019;B07FWXUUT;487;18;75.6;344.4
8/8/2019;2019 - Q3;3;2019;B07FWYTQZ;487;18;75.6;344.4
8/8/2019;2019 - Q3;3;2019;B07FWVYSX;448;18;68.58;312.42
8/8/2019;2019 - Q3;3;2019;B07FWYAWW;287;18;39.6;180.4
8/8/2019;2019 - Q3;3;2019;B07FWWUYT;196;18;23.22;105.78
8/8/2019;2019 - Q3;3;2019;B07FWXWSQ;196;18;23.22;105.78
8/8/2019;2019 - Q3;3;2019;B07FWVBXS;152.78;18;15.4404;70.3396
8/9/2019;2019 - Q3;3;2019;B07FWVZXQ;242;18;31.5;143.5
8/9/2019;2019 - Q3;3;2019;B07FWVVYT;227;13;20.8;139.2
8/9/2019;2019 - Q3;3;2019;B07FWVZWT;224;18;28.26;128.74
8/9/2019;2019 - Q3;3;2019;B07FWXXUS;242;18;31.5;143.5
8/9/2019;2019 - Q3;3;2019;B07FWVUQT;287;18;39.6;180.4
8/9/2019;2019 - Q3;3;2019;B07FWVUTU;152.78;18;15.4404;70.3396
8/9/2019;2019 - Q3;3;2019;B07FWVUQT;242;18;31.5;143.5
8/9/2019;2019 - Q3;3;2019;B07FWVUWS;107;18;17.46;79.54
8/9/2019;2019 - Q3;3;2019;B07FWXZSS;208;18;35.64;162.36
8/9/2019;2019 - Q3;3;2019;B07FWVURX;185;18;31.5;143.5
8/9/2019;2019 - Q3;3;2019;B07FWVUVV;190;18;32.4;147.6
8/9/2019;2019 - Q3;3;2019;B07FWVXUQ;185;18;31.5;143.5
8/9/2019;2019 - Q3;3;2019;B07FWXZXV;208;18;35.64;162.36
8/9/2019;2019 - Q3;3;2019;B07FWYWZV;230;18;39.6;180.4
8/9/2019;2019 - Q3;3;2019;B07FWVYUR;185;18;31.5;143.5
8/9/2019;2019 - Q3;3;2019;B07FWYWWT;167;18;28.26;128.74
8/9/2019;2019 - Q3;3;2019;B07FWVUQV;185;18;31.5;143.5
8/9/2019;2019 - Q3;3;2019;B07FWYVWW;121;18;19.98;91.02
8/9/2019;2019 - Q3;3;2019;B07FWYZRV;190;18;32.4;147.6
8/9/2019;2019 - Q3;3;2019;B07FWVUUQ;370;18;64.8;295.2
8/9/2019;2019 - Q3;3;2019;B07FWXASV;190;18;32.4;147.6
8/9/2019;2019 - Q3;3;2019;B07FWYXST;391;18;68.58;312.42
8/9/2019;2019 - Q3;3;2019;B07FWVWSV;1008;17;169.66;828.34
8/9/2019;2019 - Q3;3;2019;B07FWYXXW;159;18;26.82;122.18
8/9/2019;2019 - Q3;3;2019;B07FWWWZZ;185;18;31.5;143.5
8/9/2019;2019 - Q3;3;2019;B07FWWARZ;208;18;35.64;162.36
8/9/2019;2019 - Q3;3;2019;B07FWXXUW;159;18;26.82;122.18
8/9/2019;2019 - Q3;3;2019;B07FWVVVR;159;18;26.82;122.18
8/9/2019;2019 - Q3;3;2019;B07FWVVYU;345;17;56.95;278.05
8/9/2019;2019 - Q3;3;2019;B07FWXVYT;430;18;75.6;344.4
8/9/2019;2019 - Q3;3;2019;B07FWWVZT;208;18;35.64;162.36
8/10/2019;2019 - Q3;3;2019;B07FWVVTQ;470;18;68.58;312.42
8/10/2019;2019 - Q3;3;2019;B07FWVVTU;227;18;24.84;113.16
8/10/2019;2019 - Q3;3;2019;B07FWVURW;1077;17;169.66;828.34
8/10/2019;2019 - Q3;3;2019;B07FWXVWR;1077;17;169.66;828.34
8/10/2019;2019 - Q3;3;2019;B07FWVYSS;929;13;109.2;730.8
8/10/2019;2019 - Q3;3;2019;B07FWWVRX;727.5;13;83.005;555.495
8/10/2019;2019 - Q3;3;2019;B07FWVXXX;281;13;24.96;167.04
8/10/2019;2019 - Q3;3;2019;B07FWYAUU;279;13;26;174
8/10/2019;2019 - Q3;3;2019;B07FWVWWV;470;18;68.58;312.42
8/10/2019;2019 - Q3;3;2019;B07FWVWUX;1077;17;169.66;828.34
8/10/2019;2019 - Q3;3;2019;B07FWVUUU;1077;17;169.66;828.34
8/11/2019;2019 - Q3;3;2019;B07FWVXZZ;246;18;28.26;128.74
8/11/2019;2019 - Q3;3;2019;B07FWYTTV;727.5;13;83.005;555.495
8/11/2019;2019 - Q3;3;2019;B07FWYAZV;929;13;109.2;730.8
8/11/2019;2019 - Q3;3;2019;B07FWYSSS;1087;17;169.66;828.34
8/11/2019;2019 - Q3;3;2019;B07FWVXTS;1087;17;169.66;828.34
8/11/2019;2019 - Q3;3;2019;B07FWWAXR;1077;17;169.66;828.34
8/11/2019;2019 - Q3;3;2019;B07FWVVXR;727.5;13;83.005;555.495
8/11/2019;2019 - Q3;3;2019;B07FWVXXR;727.5;13;83.005;555.495
8/12/2019;2019 - Q3;3;2019;B07FWXUQQ;1087;17;169.66;828.34
8/13/2019;2019 - Q3;3;2019;B07FWVWRT;727.5;13;83.005;555.495
8/13/2019;2019 - Q3;3;2019;B07FWWAYQ;727.5;13;83.005;555.495
8/14/2019;2019 - Q3;3;2019;B07FWVWUU;309;18;39.6;180.4
8/14/2019;2019 - Q3;3;2019;B07FWVYRY;727.5;13;83.005;555.495
8/14/2019;2019 - Q3;3;2019;B07FWWBQS;714;18;114.3;520.7
8/15/2019;2019 - Q3;3;2019;B07FWVXWZ;717.5;13;83.005;555.495
8/15/2019;2019 - Q3;3;2019;B07FWVVYQ;217;18;24.84;113.16
8/15/2019;2019 - Q3;3;2019;B07FWWUTX;654;13;73.45;491.55
8/16/2019;2019 - Q3;3;2019;B07FWYSYT;808;18;129.42;589.58
8/16/2019;2019 - Q3;3;2019;B07FWVWYX;727.5;13;83.005;555.495
8/16/2019;2019 - Q3;3;2019;B07FWVXSU;717.5;13;83.005;555.495
8/16/2019;2019 - Q3;3;2019;B07FWXUWS;727.5;13;83.005;555.495
8/16/2019;2019 - Q3;3;2019;B07FWVZZQ;583;13;64.22;429.78
8/17/2019;2019 - Q3;3;2019;B07FWYTTW;414;17;56.95;278.05
8/18/2019;2019 - Q3;3;2019;B07FWYYSX;717.5;13;83.005;555.495
8/18/2019;2019 - Q3;3;2019;B07FWXBVR;727.5;13;83.005;555.495
8/18/2019;2019 - Q3;3;2019;B07FWVVXR;499;13;54.6;365.4
8/18/2019;2019 - Q3;3;2019;B07FWVYZX;727.5;13;83.005;555.495
8/18/2019;2019 - Q3;3;2019;B07FWWAZQ;409;17;54.4;265.6
8/19/2019;2019 - Q3;3;2019;B07FWYTYR;798;18;129.42;589.58
8/19/2019;2019 - Q3;3;2019;B07FWYWUW;799;18;129.6;590.4
8/19/2019;2019 - Q3;3;2019;B07FWWYZV;364;18;51.3;233.7
8/19/2019;2019 - Q3;3;2019;B07FWYUZY;244;18;27.9;127.1
8/20/2019;2019 - Q3;3;2019;B07FWXXXZ;246;18;28.26;128.74
8/20/2019;2019 - Q3;3;2019;B07FWVVWS;246;18;28.26;128.74
8/20/2019;2019 - Q3;3;2019;B07FWVXTZ;727.5;13;83.005;555.495
8/21/2019;2019 - Q3;3;2019;B07FWVWXY;314;18;42.3;192.7
8/21/2019;2019 - Q3;3;2019;B07FWYUUQ;314;18;42.3;192.7
8/21/2019;2019 - Q3;3;2019;B07FWYUSZ;314;18;42.3;192.7
8/21/2019;2019 - Q3;3;2019;B07FWVUVZ;727.5;13;83.005;555.495
8/21/2019;2019 - Q3;3;2019;B07FWXTYY;314;18;42.3;192.7
8/21/2019;2019 - Q3;3;2019;B07FWYUVR;324;18;42.3;192.7
8/21/2019;2019 - Q3;3;2019;B07FWVXWX;727.5;13;83.005;555.495
8/22/2019;2019 - Q3;3;2019;B07FWYBXQ;414;17;56.95;278.05
8/22/2019;2019 - Q3;3;2019;B07FWXWZZ;309;18;39.6;180.4
8/22/2019;2019 - Q3;3;2019;B07FWVXVW;304;18;40.5;184.5
8/22/2019;2019 - Q3;3;2019;B07FWXVQS;244;18;27.9;127.1
8/22/2019;2019 - Q3;3;2019;B07FWYWZZ;707.5;13;83.005;555.495
8/22/2019;2019 - Q3;3;2019;B07FWXUQZ;629;13;71.5;478.5
8/23/2019;2019 - Q3;3;2019;B07FWXWQW;707.5;13;83.005;555.495
8/23/2019;2019 - Q3;3;2019;B07FWYYVZ;727.5;13;83.005;555.495
8/23/2019;2019 - Q3;3;2019;B07FWVWWU;727.5;13;83.005;555.495
8/23/2019;2019 - Q3;3;2019;B07FWWBTX;717.5;13;83.005;555.495
8/23/2019;2019 - Q3;3;2019;B07FWWTUW;299;18;39.6;180.4
8/23/2019;2019 - Q3;3;2019;B07FWXBZY;269;18;32.4;147.6
8/23/2019;2019 - Q3;3;2019;B07FWVWQY;329;18;43.2;196.8
8/24/2019;2019 - Q3;3;2019;B07FWYXYY;1356;13;166.01;1110.99
8/24/2019;2019 - Q3;3;2019;B07FWVVTS;717.5;13;83.005;555.495
8/24/2019;2019 - Q3;3;2019;B07FWXBQZ;727.5;13;83.005;555.495
8/24/2019;2019 - Q3;3;2019;B07FWVUUR;727.5;13;83.005;555.495
8/24/2019;2019 - Q3;3;2019;B07FWVWRX;1048;18;172.62;786.38
8/24/2019;2019 - Q3;3;2019;B07FWXAQV;579;13;63.7;426.3
8/24/2019;2019 - Q3;3;2019;B07FWYVQV;579;13;63.7;426.3
8/25/2019;2019 - Q3;3;2019;B07FWVVVR;309;18;39.6;180.4
8/25/2019;2019 - Q3;3;2019;B07FWWSXT;1289;13;156;1044
8/25/2019;2019 - Q3;3;2019;B07FWWTTW;259;18;32.4;147.6
8/26/2019;2019 - Q3;3;2019;B07FWWWSX;309;18;39.6;180.4
8/26/2019;2019 - Q3;3;2019;B07FWWZSU;399;13;40.3;269.7
8/26/2019;2019 - Q3;3;2019;B07FWVVUS;579;13;63.7;426.3
8/27/2019;2019 - Q3;3;2019;B07FWXUWW;978;13;116.87;782.13
8/27/2019;2019 - Q3;3;2019;B07FWXVSS;309;18;39.6;180.4
8/27/2019;2019 - Q3;3;2019;B07FWWARW;309;18;39.6;180.4
8/27/2019;2019 - Q3;3;2019;B07FWVAQY;399;13;40.3;269.7
8/27/2019;2019 - Q3;3;2019;B07FWYSTW;1539;13;188.5;1261.5
